CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,OnlineSecurity,TechSupport,PaymentMethod,CallDuration,Complaints,RechargeFrequency,Churn,ChurnProbability,Segment
CUST-03751,Female,0,1,23.16,23.16,One Year,No,No Internet Service,No Internet Service,Bank Transfer,139.5,2,2,1,0.7134,At Risk
CUST-03752,Female,0,7,74.46,462.17,Month-to-Month,DSL,No,No,Bank Transfer,231.9,1,2,1,0.8664,At Risk
CUST-03753,Male,0,6,48.08,297.23,Two Year,DSL,No,Yes,Electronic Check,266.9,1,4,0,0.2333,Dormant
CUST-03754,Female,0,6,31.63,180.53,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,136.3,2,4,1,0.7694,At Risk
CUST-03755,Male,1,5,96.73,417.6,Month-to-Month,DSL,No,No,Mailed Check,546.7,0,6,0,0.3058,Dormant
CUST-03756,Male,1,20,40.18,705.77,One Year,Fiber Optic,No,Yes,Bank Transfer,418.5,0,3,0,0.1214,Loyal
CUST-03757,Male,0,9,40.81,334.89,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,82.4,0,4,0,0.4435,Dormant
CUST-03758,Male,0,41,46.06,1621.64,Month-to-Month,Fiber Optic,No,No,Mailed Check,436.3,4,2,1,0.5536,At Risk
CUST-03759,Male,0,4,77.85,283.95,Month-to-Month,Fiber Optic,No,No,Credit Card,342.2,2,1,1,0.9279,At Risk
CUST-03760,Female,0,14,85.29,1029.26,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,328.6,2,10,0,0.4733,Dormant
CUST-03761,Male,0,1,19.8,17.76,Two Year,DSL,No,No,Electronic Check,594.2,0,3,0,0.1965,Loyal
CUST-03762,Female,0,15,42.67,578.05,Month-to-Month,DSL,Yes,Yes,Mailed Check,382.4,3,3,1,0.7991,At Risk
CUST-03763,Female,0,1,61.96,64.99,Two Year,Fiber Optic,Yes,Yes,Mailed Check,541.1,0,5,0,0.1648,Loyal
CUST-03764,Male,1,72,51.86,3349.73,Two Year,Fiber Optic,Yes,No,Electronic Check,550.7,2,4,1,0.3098,Dormant
CUST-03765,Male,0,37,108.19,3594.07,Month-to-Month,DSL,No,No,Credit Card,87.8,3,3,1,0.8618,At Risk
CUST-03766,Male,0,16,98.35,1553.71,Month-to-Month,Fiber Optic,No,No,Mailed Check,34.8,1,4,0,0.1979,Loyal
CUST-03767,Female,0,2,81.84,163.68,Month-to-Month,DSL,No,Yes,Mailed Check,278.1,1,3,1,0.6907,At Risk
CUST-03768,Male,0,21,52.48,1022.08,Month-to-Month,DSL,No,Yes,Bank Transfer,468.5,2,8,1,0.6168,At Risk
CUST-03769,Male,0,34,89.47,3118.41,One Year,Fiber Optic,No,Yes,Bank Transfer,499.8,0,5,0,0.0959,Loyal
CUST-03770,Male,0,5,104.05,477.6,Month-to-Month,DSL,No,Yes,Credit Card,478.9,5,5,1,0.8457,At Risk
CUST-03771,Female,0,20,78.67,1399.39,Two Year,Fiber Optic,Yes,No,Electronic Check,285.0,1,5,1,0.2081,Dormant
CUST-03772,Female,0,40,98.02,3591.17,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,457.5,1,3,0,0.3438,Dormant
CUST-03773,Male,0,35,94.41,3211.4,Month-to-Month,DSL,No,No,Electronic Check,439.7,2,4,0,0.692,At Risk
CUST-03774,Female,0,38,76.32,2678.09,Month-to-Month,DSL,Yes,No,Credit Card,208.9,4,5,1,0.8152,At Risk
CUST-03775,Female,1,50,49.84,2453.57,Month-to-Month,DSL,Yes,Yes,Mailed Check,126.2,0,5,0,0.1037,Loyal
CUST-03776,Female,0,66,94.07,5571.54,Two Year,DSL,No,No,Credit Card,384.2,2,4,1,0.5178,At Risk
CUST-03777,Female,1,12,39.09,464.48,One Year,Fiber Optic,No,No,Credit Card,415.9,1,4,1,0.2414,Dormant
CUST-03778,Female,0,20,97.51,1793.18,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,353.7,3,0,0,0.5057,At Risk
CUST-03779,Female,0,37,100.06,3484.43,Two Year,DSL,No,No,Electronic Check,151.5,0,5,1,0.5364,At Risk
CUST-03780,Female,0,28,101.86,2742.41,Two Year,Fiber Optic,No,Yes,Mailed Check,187.7,2,5,0,0.3707,Dormant
CUST-03781,Male,0,72,66.24,4708.45,Two Year,No,No Internet Service,No Internet Service,Electronic Check,433.8,2,2,1,0.2439,Dormant
CUST-03782,Male,1,1,37.63,33.78,Two Year,DSL,No,No,Credit Card,578.7,1,3,0,0.2155,Dormant
CUST-03783,Male,0,10,28.17,286.54,One Year,Fiber Optic,Yes,No,Electronic Check,568.6,2,2,1,0.5498,At Risk
CUST-03784,Female,0,7,93.82,653.04,One Year,Fiber Optic,No,No,Bank Transfer,326.2,0,5,1,0.612,At Risk
CUST-03785,Female,0,7,108.4,680.51,Month-to-Month,DSL,Yes,No,Electronic Check,535.3,0,2,0,0.422,Dormant
CUST-03786,Male,0,6,84.39,529.12,Month-to-Month,Fiber Optic,No,No,Electronic Check,46.8,2,3,1,0.7955,At Risk
CUST-03787,Female,0,29,32.7,932.14,One Year,No,No Internet Service,No Internet Service,Electronic Check,520.9,2,1,0,0.2466,Dormant
CUST-03788,Male,0,2,113.36,213.23,Two Year,DSL,No,No,Bank Transfer,301.4,1,8,1,0.7826,At Risk
CUST-03789,Male,0,32,118.89,3353.67,One Year,No,No Internet Service,No Internet Service,Electronic Check,475.5,3,5,1,0.3824,Dormant
CUST-03790,Female,0,28,62.2,1666.09,Two Year,Fiber Optic,Yes,No,Bank Transfer,33.2,5,10,0,0.3878,Dormant
CUST-03791,Male,1,6,78.67,416.77,Month-to-Month,DSL,Yes,Yes,Bank Transfer,525.1,0,9,1,0.5983,At Risk
CUST-03792,Male,0,6,97.28,546.27,One Year,Fiber Optic,Yes,No,Credit Card,369.1,4,6,1,0.8071,At Risk
CUST-03793,Female,0,23,93.11,1995.35,One Year,DSL,No,No,Credit Card,166.9,1,3,0,0.2425,Dormant
CUST-03794,Female,0,34,116.71,3944.28,One Year,Fiber Optic,No,No,Bank Transfer,228.1,2,10,0,0.2442,Dormant
CUST-03795,Male,0,50,29.72,1320.28,One Year,DSL,No,No,Bank Transfer,144.4,1,9,0,0.1266,Loyal
CUST-03796,Female,0,45,77.23,3475.3500000000004,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,271.9,0,4,0,0.19,Loyal
CUST-03797,Female,0,72,88.58,5837.09,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,218.1,0,7,0,0.2149,Dormant
CUST-03798,Male,0,20,108.79,2042.64,Two Year,Fiber Optic,No,Yes,Mailed Check,334.7,0,2,0,0.1799,Loyal
CUST-03799,Male,0,57,107.16,6135.41,Month-to-Month,DSL,No,Yes,Electronic Check,494.4,3,6,1,0.8687,At Risk
CUST-03800,Female,0,39,117.76,4478.18,Month-to-Month,Fiber Optic,No,No,Bank Transfer,589.9,2,7,1,0.4974,Dormant
CUST-03801,Male,0,54,70.23,3457.19,Month-to-Month,DSL,No,No,Electronic Check,173.3,0,1,0,0.1367,Loyal
CUST-03802,Female,0,1,102.74,95.26,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,90.7,3,4,1,0.8209,At Risk
CUST-03803,Female,0,72,61.58,4039.85,Two Year,DSL,No,No,Mailed Check,255.5,0,1,0,0.0816,Loyal
CUST-03804,Female,1,15,61.08,887.76,One Year,Fiber Optic,No,Yes,Credit Card,111.8,2,3,0,0.3194,Dormant
CUST-03805,Male,0,38,43.84,1526.86,Two Year,DSL,No,Yes,Electronic Check,505.5,2,9,0,0.1037,Loyal
CUST-03806,Female,1,3,101.46,302.9,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,315.6,2,8,0,0.3718,Dormant
CUST-03807,Male,0,12,118.55,1374.17,One Year,Fiber Optic,Yes,No,Credit Card,383.4,2,4,0,0.4338,Dormant
CUST-03808,Male,0,7,44.15,271.7,Two Year,Fiber Optic,No,Yes,Electronic Check,115.8,2,3,0,0.3207,Dormant
CUST-03809,Male,0,8,23.73,173.14,Two Year,Fiber Optic,Yes,Yes,Credit Card,457.3,0,7,0,0.1311,Loyal
CUST-03810,Male,0,3,101.19,271.48,Two Year,Fiber Optic,No,No,Credit Card,584.9,2,6,1,0.5501,At Risk
CUST-03811,Female,0,39,81.26,2941.16,One Year,No,No Internet Service,No Internet Service,Mailed Check,305.0,1,5,0,0.1279,Loyal
CUST-03812,Male,0,1,115.89,110.47,Month-to-Month,Fiber Optic,No,No,Bank Transfer,578.6,2,4,1,0.7205,At Risk
CUST-03813,Male,1,8,43.73,332.82,Month-to-Month,Fiber Optic,No,Yes,Credit Card,319.15,2,2,1,0.8707,At Risk
CUST-03814,Female,0,4,25.24,101.05,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,50.4,2,4,0,0.2609,Dormant
CUST-03815,Male,0,21,68.23,1272.12,Two Year,No,No Internet Service,No Internet Service,Electronic Check,577.2,2,1,1,0.5346,At Risk
CUST-03816,Female,0,7,26.72,194.39,One Year,Fiber Optic,No,No,Credit Card,429.2,4,4,0,0.4083,Dormant
CUST-03817,Male,0,7,44.7,287.42,Month-to-Month,DSL,No,No,Electronic Check,137.6,4,11,0,0.4721,Dormant
CUST-03818,Female,0,16,30.85,449.2,One Year,Fiber Optic,No,No,Electronic Check,237.4,4,6,1,0.3904,Dormant
CUST-03819,Female,0,25,40.86,1008.26,Month-to-Month,Fiber Optic,Yes,No,Credit Card,319.4,0,2,0,0.2644,Dormant
CUST-03820,Male,0,3,28.83,87.45,Month-to-Month,Fiber Optic,No,No,Electronic Check,430.5,2,2,1,0.9441,At Risk
CUST-03821,Male,0,4,115.3,426.93,Month-to-Month,Fiber Optic,No,No,Bank Transfer,510.0,2,6,0,0.5016,At Risk
CUST-03822,Male,1,6,46.41,278.28,Two Year,Fiber Optic,Yes,No,Mailed Check,77.1,1,5,1,0.63,At Risk
CUST-03823,Female,0,72,63.28,4678.02,Month-to-Month,Fiber Optic,No,No,Bank Transfer,404.2,2,8,1,0.6847,At Risk
CUST-03824,Male,0,12,109.66,1320.34,One Year,Fiber Optic,Yes,Yes,Electronic Check,301.7,3,3,0,0.5306,At Risk
CUST-03825,Male,1,21,87.09,1567.06,Month-to-Month,DSL,No,No,Mailed Check,370.6,0,5,0,0.2939,Dormant
CUST-03826,Male,0,6,81.04,493.76,One Year,DSL,No,No,Electronic Check,319.9,3,4,1,0.7665,At Risk
CUST-03827,Male,0,16,89.97,1446.57,One Year,Fiber Optic,No,Yes,Electronic Check,286.9,0,7,1,0.1961,Loyal
CUST-03828,Male,0,1,102.54,100.88,Two Year,Fiber Optic,No,No,Electronic Check,147.1,1,5,0,0.3002,Dormant
CUST-03829,Female,0,1,107.52,107.74,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,299.2,1,6,0,0.4404,Dormant
CUST-03830,Male,0,15,83.55,1310.76,Month-to-Month,DSL,No,Yes,Credit Card,138.1,1,9,0,0.3395,Dormant
CUST-03831,Male,0,12,108.78,1222.11,Two Year,DSL,Yes,No,Mailed Check,55.4,1,7,0,0.1907,Loyal
CUST-03832,Female,0,3,72.61,188.08,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,243.1,0,6,1,0.6035,At Risk
CUST-03833,Female,0,27,46.28,1177.31,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,44.2,1,7,1,0.4618,Dormant
CUST-03834,Male,0,72,107.77,6667.58,One Year,DSL,No,Yes,Credit Card,350.7,0,8,0,0.0504,Loyal
CUST-03835,Male,1,12,73.23,798.66,One Year,Fiber Optic,No,No,Bank Transfer,71.3,0,9,1,0.7077,At Risk
CUST-03836,Male,0,23,110.43,2457.03,Month-to-Month,DSL,No,No,Bank Transfer,279.4,0,4,0,0.0952,Loyal
CUST-03837,Female,0,72,22.1,1451.05,Month-to-Month,DSL,No,No,Electronic Check,588.7,3,3,0,0.2933,Dormant
CUST-03838,Male,0,42,58.55,2427.33,Two Year,DSL,Yes,No,Mailed Check,35.6,0,5,0,0.246,Dormant
CUST-03839,Female,1,14,114.68,1628.64,One Year,Fiber Optic,No,Yes,Electronic Check,239.1,1,9,0,0.1939,Loyal
CUST-03840,Female,0,32,43.46,1299.05,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,413.8,1,3,0,0.4125,Dormant
CUST-03841,Female,0,3,114.04,352.39,Month-to-Month,DSL,Yes,No,Electronic Check,120.6,4,5,0,0.4821,Dormant
CUST-03842,Male,1,17,115.3,1697.38,One Year,DSL,No,No,Bank Transfer,349.6,0,4,0,0.1568,Loyal
CUST-03843,Male,0,7,107.98,769.48,Month-to-Month,Fiber Optic,No,No,Electronic Check,177.2,4,3,1,0.7949,At Risk
CUST-03844,Male,1,4,75.49,301.96,Two Year,No,No Internet Service,No Internet Service,Mailed Check,157.0,2,8,0,0.2477,Dormant
CUST-03845,Male,0,13,83.99,998.4,One Year,DSL,Yes,No,Mailed Check,540.1,1,2,0,0.3288,Dormant
CUST-03846,Female,0,3,106.7,291.21,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,145.9,1,5,1,0.7041,At Risk
CUST-03847,Female,1,28,97.14,2477.9,Two Year,DSL,Yes,No,Electronic Check,244.6,3,8,0,0.3734,Dormant
CUST-03848,Female,0,14,82.27,1165.92,Month-to-Month,DSL,Yes,Yes,Electronic Check,126.7,4,3,0,0.4253,Dormant
CUST-03849,Female,0,18,118.19,2162.16,Month-to-Month,Fiber Optic,No,No,Mailed Check,191.8,2,6,1,0.6399,At Risk
CUST-03850,Male,0,3,87.94,241.64,One Year,No,No Internet Service,No Internet Service,Bank Transfer,197.1,2,6,1,0.7213,At Risk
CUST-03851,Male,1,3,117.5,341.4,One Year,Fiber Optic,Yes,No,Mailed Check,216.3,1,6,0,0.3675,Dormant
CUST-03852,Male,0,21,23.85,439.64,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,395.4,2,5,0,0.3658,Dormant
CUST-03853,Female,0,72,32.17,2185.96,Month-to-Month,Fiber Optic,No,No,Mailed Check,453.3,2,8,1,0.6551,At Risk
CUST-03854,Female,0,2,64.05,134.47,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,321.1,1,3,0,0.3758,Dormant
CUST-03855,Female,0,8,57.26,403.92,Month-to-Month,DSL,No,Yes,Electronic Check,378.0,1,4,1,0.7121,At Risk
CUST-03856,Male,0,48,97.84,4881.88,One Year,DSL,No,No,Mailed Check,493.6,0,6,0,0.1177,Loyal
CUST-03857,Male,0,1,34.38,34.89,One Year,Fiber Optic,No,No,Electronic Check,599.7,0,1,1,0.7082,At Risk
CUST-03858,Female,0,50,117.56,6139.24,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,290.2,0,5,0,0.1334,Loyal
CUST-03859,Male,0,17,50.14,755.14,Month-to-Month,DSL,Yes,No,Bank Transfer,563.8,0,8,1,0.6036,At Risk
CUST-03860,Female,0,12,61.75,661.49,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,309.5,0,5,1,0.5829,At Risk
CUST-03861,Female,0,8,46.02,314.18,Month-to-Month,DSL,Yes,No,Electronic Check,475.7,0,7,0,0.2757,Dormant
CUST-03862,Female,0,8,77.1,613.68,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,356.7,0,3,1,0.6318,At Risk
CUST-03863,Male,1,8,23.98,187.78,Month-to-Month,DSL,No,No,Electronic Check,533.9,1,6,0,0.3664,Dormant
CUST-03864,Male,0,51,33.27,1502.68,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,285.8,0,4,0,0.0911,Loyal
CUST-03865,Male,0,30,94.07,2845.32,One Year,DSL,No,Yes,Mailed Check,426.6,3,4,0,0.315,Dormant
CUST-03866,Male,0,26,37.02,875.74,Two Year,Fiber Optic,No,No,Electronic Check,295.8,3,3,0,0.2709,Dormant
CUST-03867,Male,0,38,42.02,1400.36,Month-to-Month,DSL,No,Yes,Bank Transfer,518.5,0,9,0,0.1103,Loyal
CUST-03868,Female,0,7,98.88,646.83,Two Year,Fiber Optic,Yes,Yes,Mailed Check,596.8,2,8,0,0.2508,Dormant
CUST-03869,Female,0,23,27.52,549.53,Two Year,Fiber Optic,No,No,Bank Transfer,168.7,2,6,0,0.186,Loyal
CUST-03870,Male,0,14,62.62,791.33,Two Year,DSL,No,Yes,Bank Transfer,300.4,2,5,0,0.2593,Dormant
CUST-03871,Male,1,36,20.35,677.12,Two Year,DSL,No,No,Bank Transfer,76.3,0,1,1,0.6428,At Risk
CUST-03872,Male,0,8,53.37,435.66,One Year,DSL,No,Yes,Credit Card,110.4,4,2,1,0.8977,At Risk
CUST-03873,Male,0,24,89.3,2161.44,One Year,Fiber Optic,No,No,Electronic Check,559.6,3,5,1,0.5848,At Risk
CUST-03874,Female,0,51,27.19,1301.48,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,339.9,3,2,1,0.7373,At Risk
CUST-03875,Male,1,12,108.61,1296.69,One Year,DSL,Yes,Yes,Bank Transfer,255.2,1,4,0,0.1418,Loyal
CUST-03876,Male,0,1,110.77,106.75,One Year,Fiber Optic,Yes,Yes,Mailed Check,412.7,2,12,0,0.3754,Dormant
CUST-03877,Male,0,17,28.71,448.13,One Year,No,No Internet Service,No Internet Service,Credit Card,349.3,2,4,0,0.2254,Dormant
CUST-03878,Female,0,10,119.05,1184.76,One Year,DSL,Yes,Yes,Electronic Check,194.6,2,4,0,0.4432,Dormant
CUST-03879,Female,0,26,48.35,1240.38,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,159.2,3,3,1,0.5619,At Risk
CUST-03880,Male,0,72,26.58,1863.66,One Year,Fiber Optic,No,No,Bank Transfer,366.4,3,3,0,0.5362,At Risk
CUST-03881,Female,0,15,18.52,270.46,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,137.3,0,3,1,0.5911,At Risk
CUST-03882,Female,0,15,59.67,883.05,One Year,DSL,No,No,Electronic Check,109.3,1,4,0,0.2304,Dormant
CUST-03883,Female,0,25,82.24,1905.73,Two Year,DSL,No,No,Credit Card,319.15,1,4,1,0.4567,Dormant
CUST-03884,Male,0,2,51.88,106.23,Two Year,DSL,Yes,No,Electronic Check,521.0,2,5,0,0.421,Dormant
CUST-03885,Female,0,7,103.35,638.42,Two Year,Fiber Optic,Yes,Yes,Mailed Check,51.0,2,5,0,0.576,At Risk
CUST-03886,Female,0,60,91.09,5611.75,Month-to-Month,Fiber Optic,No,No,Electronic Check,505.0,1,7,0,0.1704,Loyal
CUST-03887,Female,0,26,53.72,1282.83,Two Year,DSL,No,No,Electronic Check,384.0,2,7,0,0.2875,Dormant
CUST-03888,Female,0,1,92.9,81.29,Month-to-Month,DSL,No,No,Electronic Check,53.0,3,3,1,0.8048,At Risk
CUST-03889,Female,0,5,113.93,552.56,Two Year,DSL,Yes,Yes,Electronic Check,373.2,1,6,1,0.742,At Risk
CUST-03890,Male,0,27,27.5,686.96,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,272.8,1,5,1,0.5834,At Risk
CUST-03891,Female,0,34,49.22,1695.4,Month-to-Month,DSL,Yes,No,Credit Card,509.4,2,4,0,0.3727,Dormant
CUST-03892,Female,0,43,65.26,2627.03,One Year,Fiber Optic,No,No,Bank Transfer,547.1,1,8,0,0.2032,Dormant
CUST-03893,Female,1,8,68.79,541.36,One Year,Fiber Optic,Yes,Yes,Bank Transfer,193.3,1,1,0,0.3249,Dormant
CUST-03894,Male,0,64,73.3,4276.74,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,477.0,2,2,1,0.7459,At Risk
CUST-03895,Female,0,19,48.66,824.59,One Year,Fiber Optic,No,No,Electronic Check,206.6,0,6,1,0.4537,Dormant
CUST-03896,Female,0,28,86.06,2235.24,One Year,DSL,No,Yes,Bank Transfer,198.5,0,4,0,0.0711,Loyal
CUST-03897,Male,0,21,83.8,1709.4,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,139.8,1,3,0,0.2311,Dormant
CUST-03898,Female,0,3,76.94,226.52,One Year,Fiber Optic,No,Yes,Mailed Check,416.7,1,4,0,0.2334,Dormant
CUST-03899,Female,0,72,29.6,2057.97,Month-to-Month,Fiber Optic,No,No,Mailed Check,179.2,1,3,0,0.1106,Loyal
CUST-03900,Female,1,3,66.65,209.47,One Year,DSL,No,No,Mailed Check,295.0,2,5,0,0.3718,Dormant
CUST-03901,Male,0,7,54.34,375.9,Month-to-Month,DSL,No,Yes,Electronic Check,492.9,3,5,1,0.6566,At Risk
CUST-03902,Male,1,40,68.09,2822.48,One Year,Fiber Optic,No,Yes,Bank Transfer,481.4,1,3,0,0.1629,Loyal
CUST-03903,Female,0,23,112.03,2250.96,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,517.6,2,5,1,0.7813,At Risk
CUST-03904,Male,0,43,67.01,2484.58,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,121.8,2,8,0,0.4232,Dormant
CUST-03905,Female,0,17,19.43,301.31,One Year,No,No Internet Service,No Internet Service,Bank Transfer,364.5,3,4,0,0.2181,Dormant
CUST-03906,Male,0,11,62.76,605.67,One Year,Fiber Optic,No,No,Electronic Check,551.5,4,7,0,0.4011,Dormant
CUST-03907,Female,0,61,101.71,5926.19,Two Year,DSL,No,No,Bank Transfer,54.0,2,4,0,0.1692,Loyal
CUST-03908,Male,0,1,97.57,93.06,Two Year,Fiber Optic,No,No,Credit Card,482.9,0,4,1,0.5725,At Risk
CUST-03909,Female,0,46,70.37,3123.75,One Year,Fiber Optic,Yes,No,Electronic Check,170.4,3,5,0,0.2215,Dormant
CUST-03910,Male,1,6,43.48,260.88,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,411.7,3,5,0,0.4681,Dormant
CUST-03911,Male,0,45,65.44,3075.15,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,438.9,2,5,0,0.2419,Dormant
CUST-03912,Male,0,3,75.5,232.31,Month-to-Month,Fiber Optic,No,No,Electronic Check,557.6,1,4,1,0.7245,At Risk
CUST-03913,Male,1,20,119.99,2096.64,Month-to-Month,DSL,No,No,Bank Transfer,320.0,2,7,1,0.4959,Dormant
CUST-03914,Female,0,52,83.71,3994.69,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,513.5,0,2,0,0.1403,Loyal
CUST-03915,Female,0,15,88.82,1200.62,Month-to-Month,DSL,Yes,Yes,Bank Transfer,55.8,2,8,1,0.6601,At Risk
CUST-03916,Male,0,32,68.13,1930.23,Month-to-Month,Fiber Optic,No,No,Credit Card,269.7,1,4,0,0.1688,Loyal
CUST-03917,Female,0,39,54.16,2025.52,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,280.5,2,6,0,0.3243,Dormant
CUST-03918,Male,0,32,100.92,3102.37,Month-to-Month,DSL,Yes,No,Bank Transfer,336.8,2,5,0,0.4157,Dormant
CUST-03919,Female,0,62,68.48,3801.86,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,304.4,1,2,1,0.5791,At Risk
CUST-03920,Female,0,14,119.46,1672.4399999999998,One Year,DSL,Yes,No,Electronic Check,581.7,2,5,1,0.7399,At Risk
CUST-03921,Female,0,4,64.63,257.64,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,74.8,0,5,0,0.2201,Dormant
CUST-03922,Male,0,1,24.94,21.3,One Year,DSL,Yes,No,Electronic Check,181.1,1,7,1,0.7503,At Risk
CUST-03923,Female,0,6,87.62,488.47,One Year,Fiber Optic,No,Yes,Bank Transfer,582.1,1,9,0,0.2016,Dormant
CUST-03924,Male,0,3,22.76,70.19,Two Year,Fiber Optic,No,No,Bank Transfer,283.8,2,4,0,0.2871,Dormant
CUST-03925,Female,0,19,43.55,789.44,Two Year,Fiber Optic,No,No,Mailed Check,355.6,1,4,0,0.0482,Loyal
CUST-03926,Male,0,4,54.08,198.91,Two Year,Fiber Optic,No,No,Electronic Check,76.2,2,4,0,0.4259,Dormant
CUST-03927,Female,0,1,93.43,84.16,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,191.9,1,4,0,0.3656,Dormant
CUST-03928,Female,0,1,68.41,61.48,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,52.6,0,4,0,0.3163,Dormant
CUST-03929,Female,0,42,20.92,764.38,Two Year,No,No Internet Service,No Internet Service,Mailed Check,108.4,2,4,0,0.2406,Dormant
CUST-03930,Male,1,21,80.92,1722.17,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,391.0,2,3,0,0.394,Dormant
CUST-03931,Female,0,10,59.97,520.14,Month-to-Month,Fiber Optic,No,No,Mailed Check,465.3,1,4,0,0.3228,Dormant
CUST-03932,Male,0,53,112.03,5394.06,Month-to-Month,DSL,No,No,Electronic Check,525.9,0,7,1,0.5599,At Risk
CUST-03933,Female,0,1,68.96,59.25,One Year,No,No Internet Service,No Internet Service,Electronic Check,173.3,6,7,1,0.704,At Risk
CUST-03934,Male,0,72,90.32,6543.86,Month-to-Month,DSL,No,Yes,Mailed Check,219.7,1,2,0,0.2185,Dormant
CUST-03935,Male,0,22,40.32,760.95,One Year,Fiber Optic,No,No,Bank Transfer,354.6,0,6,0,0.1123,Loyal
CUST-03936,Female,0,4,95.62,348.69,One Year,DSL,No,No,Bank Transfer,77.7,1,7,0,0.3442,Dormant
CUST-03937,Male,0,27,91.54,2384.23,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,489.8,0,5,1,0.2949,Dormant
CUST-03938,Male,1,34,110.22,3492.32,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,305.5,0,5,0,0.3064,Dormant
CUST-03939,Male,0,13,21.45,252.76,One Year,Fiber Optic,Yes,No,Credit Card,580.3,4,2,1,0.61,At Risk
CUST-03940,Male,0,47,63.65,2707.47,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,96.9,1,8,0,0.108,Loyal
CUST-03941,Female,0,3,87.27,264.31,Month-to-Month,Fiber Optic,No,No,Bank Transfer,106.0,3,3,1,0.8656,At Risk
CUST-03942,Female,0,7,27.71,202.66,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,228.7,2,4,0,0.3285,Dormant
CUST-03943,Male,1,2,59.88,110.13,One Year,Fiber Optic,Yes,Yes,Electronic Check,147.9,1,6,0,0.3107,Dormant
CUST-03944,Male,1,5,114.1,489.39,One Year,DSL,No,No,Bank Transfer,427.1,0,1,1,0.5276,At Risk
CUST-03945,Male,0,6,62.47,321.34,Month-to-Month,Fiber Optic,No,Yes,Credit Card,569.7,2,6,0,0.5179,At Risk
CUST-03946,Male,1,59,118.51,7004.97,One Year,Fiber Optic,Yes,No,Credit Card,81.2,3,2,1,0.6886,At Risk
CUST-03947,Female,0,1,23.8,22.86,One Year,DSL,Yes,No,Bank Transfer,168.1,1,10,0,0.423,Dormant
CUST-03948,Female,1,13,91.22,1193.83,Month-to-Month,DSL,No,No,Mailed Check,165.6,2,4,0,0.5124,At Risk
CUST-03949,Male,0,18,77.26,1376.08,Month-to-Month,DSL,Yes,No,Electronic Check,320.2,0,7,0,0.4204,Dormant
CUST-03950,Male,0,54,69.06,3846.72,Two Year,DSL,Yes,No,Mailed Check,287.7,1,6,0,0.1342,Loyal
CUST-03951,Male,0,72,117.03,8655.06,One Year,Fiber Optic,Yes,No,Electronic Check,444.3,1,3,0,0.1491,Loyal
CUST-03952,Female,0,33,31.22,1038.16,One Year,Fiber Optic,No,No,Credit Card,447.6,2,4,0,0.2341,Dormant
CUST-03953,Female,0,72,109.39,7443.19,Month-to-Month,Fiber Optic,No,No,Electronic Check,356.5,2,2,1,0.7705,At Risk
CUST-03954,Male,0,37,88.51,2985.45,Two Year,No,No Internet Service,No Internet Service,Mailed Check,366.9,1,12,0,0.0638,Loyal
